area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Minnesota,"Chemistry Teachers, Postsecondary",390,4.7,0.134,0.92,*,84190,6.6
Minnesota,"Environmental Science Teachers, Postsecondary",80,3.1,0.029,0.71,*,100900,10.1
Minnesota,"Physics Teachers, Postsecondary",250,4.8,0.088,0.94,*,101620,8
Minnesota,"Anthropology and Archeology Teachers, Postsecondary",80,4.9,0.027,0.69,*,91530,4.1
Minnesota,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",260,5.5,0.089,1.24,*,89940,3.4
Minnesota,"Economics Teachers, Postsecondary",300,3.9,0.104,1.15,*,114120,7.3
Minnesota,"Geography Teachers, Postsecondary",100,2.6,0.035,1.28,*,80340,4.1
Minnesota,"Political Science Teachers, Postsecondary",230,6.7,0.079,0.74,*,97980,6.8
Minnesota,"Psychology Teachers, Postsecondary",700,4,0.245,0.96,*,87630,5.9
Minnesota,"Sociology Teachers, Postsecondary",280,3.6,0.096,1.02,*,81560,6.5
Minnesota,"Social Sciences Teachers, Postsecondary, All Other",90,2.3,0.031,0.27,*,83460,5.1
Minnesota,"Health Specialties Teachers, Postsecondary",3920,4.2,1.36,0.99,*,115460,16
Minnesota,"Nursing Instructors and Teachers, Postsecondary",1250,8.2,0.434,1.07,*,74090,4
Minnesota,"Education Teachers, Postsecondary",1020,2.4,0.354,0.85,*,77270,4.3
Minnesota,"Library Science Teachers, Postsecondary",110,11.9,0.04,1.32,*,70290,1.9
Minnesota,"Criminal Justice and Law Enforcement Teachers, Postsecondary",160,9.9,0.055,0.57,*,73770,2.1
Minnesota,"Law Teachers, Postsecondary",**,**,**,**,*,165550,12.4
Minnesota,"Social Work Teachers, Postsecondary",490,5.7,0.169,1.82,*,75730,4.7
Minnesota,"Art, Drama, and Music Teachers, Postsecondary",1610,7.4,0.559,0.87,*,82060,3.9
Minnesota,"Communications Teachers, Postsecondary",560,4.4,0.194,0.98,*,68320,2.4
Minnesota,"English Language and Literature Teachers, Postsecondary",1040,5.1,0.362,0.78,*,68810,1.7
Minnesota,"Foreign Language and Literature Teachers, Postsecondary",460,10.6,0.161,0.95,*,73690,3
Minnesota,"History Teachers, Postsecondary",330,6,0.116,0.81,*,82650,5.2
Minnesota,"Philosophy and Religion Teachers, Postsecondary",600,6.8,0.208,1.3,*,76890,2.3
Minnesota,"Recreation and Fitness Studies Teachers, Postsecondary",340,9.6,0.12,1.11,*,*,*
Minnesota,"Career/Technical Education Teachers, Postsecondary",2570,17.7,0.891,1.17,30.56,63570,5.4
Minnesota,"Postsecondary Teachers, All Other",560,4.7,0.196,0.14,*,64680,4.3
Minnesota,"Preschool Teachers, Except Special Education",9180,6.3,3.188,1.09,19.13,39800,2.1
Minnesota,"Kindergarten Teachers, Except Special Education",3590,6.2,1.245,1.47,*,62410,1.9
Minnesota,"Elementary School Teachers, Except Special Education",22420,6.3,7.783,0.8,*,63250,1.4
Minnesota,"Middle School Teachers, Except Special and Career/Technical Education",9730,16.7,3.379,0.8,*,64790,3.1
Minnesota,"Career/Technical Education Teachers, Middle School",220,22.4,0.077,0.95,*,67610,3
Minnesota,"Secondary School Teachers, Except Special and Career/Technical Education",20130,10.1,6.988,0.99,*,64960,1.6
Minnesota,"Career/Technical Education Teachers, Secondary School",1080,19.8,0.374,0.74,*,63640,2
Minnesota,"Special Education Teachers, Preschool",1020,8.9,0.354,2.33,*,62950,2.2
Minnesota,"Special Education Teachers, Kindergarten and Elementary School",4170,9.8,1.449,1.1,*,60430,2
Minnesota,"Special Education Teachers, Middle School",1610,15.4,0.559,0.96,*,67350,2.6
Minnesota,"Special Education Teachers, Secondary School",5000,15.3,1.734,1.78,*,64430,1.7
Minnesota,"Special Education Teachers, All Other",730,19.5,0.253,1.05,*,69610,2.3
Minnesota,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",800,9.1,0.276,0.78,28.79,59870,2.5
Minnesota,Self-Enrichment Teachers,8060,13,2.799,1.63,20.8,43270,2.5
Minnesota,"Substitute Teachers, Short-Term",5850,17.7,2.03,0.51,19.25,40050,4.4
Minnesota,"Tutors and Teachers and Instructors, All Other",3220,10,1.118,0.51,*,44500,3.5
Minnesota,Archivists,**,**,**,**,21.38,44470,3.7
Minnesota,Curators,280,13.4,0.096,1.09,28.21,58670,3.6
Minnesota,Museum Technicians and Conservators,220,13.5,0.078,0.87,20.87,43400,4.2
Minnesota,Librarians and Media Collections Specialists,2320,4.7,0.804,0.87,30.46,63360,2.2
Minnesota,Library Technicians,1210,5,0.421,0.7,21.93,45620,2.2
Minnesota,Farm and Home Management Educators,180,45.5,0.062,1.05,23.45,48780,7.4
Minnesota,Instructional Coordinators,3860,6.4,1.339,1.11,35.67,74190,1.5
Minnesota,"Teaching Assistants, Postsecondary",**,**,**,**,*,36050,12.4
Minnesota,"Teaching Assistants, Except Postsecondary",36020,3.8,12.503,1.36,*,32530,1.1
Minnesota,"Educational Instruction and Library Workers, All Other",1170,10.6,0.406,0.46,24.33,50600,4.1
Minnesota,"Arts, Design, Entertainment, Sports, and Media Occupations",38540,5,13.38,0.97,26.62,55380,1.5
Minnesota,Art Directors,1000,13.7,0.348,1.19,52.44,109080,3.5
Minnesota,Craft Artists,90,17.1,0.031,1,20.86,43390,5.5
Minnesota,"Fine Artists, Including Painters, Sculptors, and Illustrators",**,**,**,**,27.25,56690,4.7
Minnesota,Special Effects Artists and Animators,220,20.2,0.076,0.38,31.33,65170,4.4
Minnesota,"Artists and Related Workers, All Other",**,**,**,**,21.31,44330,1.9
Minnesota,Commercial and Industrial Designers,590,20,0.206,0.92,35.5,73840,2.5
Minnesota,Fashion Designers,170,28.8,0.058,0.39,32.24,67060,9.5
Minnesota,Floral Designers,660,17.7,0.228,0.8,15.77,32790,4.3
Minnesota,Graphic Designers,5900,8,2.047,1.39,25.75,53560,2.2
Minnesota,Interior Designers,1800,16.9,0.625,1.51,30.08,62560,2.3
Minnesota,Merchandise Displayers and Window Trimmers,2610,20.2,0.906,0.94,17.16,35700,5.6
Minnesota,Set and Exhibit Designers,130,6.2,0.044,0.53,27.18,56540,2.7
Minnesota,"Designers, All Other",290,41.7,0.101,1.39,32.87,68360,8.5
Minnesota,Actors,420,18.8,0.145,0.4,17.79,*,8
Minnesota,Producers and Directors,1360,9.6,0.472,0.54,34,70710,5.3
Minnesota,Athletes and Sports Competitors,60,30.1,0.02,0.26,*,*,*
Minnesota,Coaches and Scouts,4880,10.2,1.694,1.03,*,41180,5.1
Minnesota,"Umpires, Referees, and Other Sports Officials",450,26.4,0.157,1.15,*,39590,6.1
Minnesota,Choreographers,420,24.4,0.148,4.68,23.06,47970,14.8
Minnesota,Music Directors and Composers,140,23,0.048,0.67,30.73,63920,16.3
Minnesota,Musicians and Singers,480,12.7,0.168,0.6,35.64,*,21
Minnesota,"Miscellaneous Entertainers and Performers, Sports and Related Workers",140,23.8,0.048,0.44,14.84,*,5.8
Minnesota,Broadcast Announcers and Radio Disc Jockeys,810,24,0.28,1.4,15.65,32540,5.9
Minnesota,"News Analysts, Reporters, and Journalists",980,27.9,0.341,1.14,27.47,57130,8.7
Minnesota,Public Relations Specialists,5780,4.2,2.008,1.21,30.15,62710,1.1
Minnesota,Editors,1600,43.1,0.557,0.85,28.15,58550,2.4
Minnesota,Technical Writers,1250,7.2,0.433,1.25,33.22,69100,2
Minnesota,Writers and Authors,860,10.9,0.299,0.96,31.3,65110,2.7
Minnesota,Interpreters and Translators,1600,13.1,0.554,1.38,25.79,53640,2.4
Minnesota,Court Reporters and Simultaneous Captioners,280,1,0.097,0.98,32.76,68130,0.9
Minnesota,"Media and Communication Workers, All Other",250,24,0.086,0.5,28.12,58480,6.5
Minnesota,Audio and Video Technicians,1070,17.4,0.371,0.74,23.59,49070,4.6
Minnesota,Broadcast Technicians,430,17.8,0.148,0.76,21.59,44910,7.7
Minnesota,Sound Engineering Technicians,150,22.5,0.051,0.58,24.16,50260,6.9
Minnesota,Photographers,730,19.2,0.252,0.73,29.04,60410,9.5
Minnesota,"Camera Operators, Television, Video, and Film",180,22.5,0.061,0.42,24.75,51490,10.4
Minnesota,Film and Video Editors,190,20.5,0.067,0.36,*,*,*
Minnesota,"Lighting Technicians and Media and Communication Equipment Workers, All Other",160,47.5,0.054,0.34,25.34,52700,5.6
Minnesota,Healthcare Practitioners and Technical Occupations,190800,2.9,66.235,1.12,43.74,90970,2.1
Minnesota,Chiropractors,1170,9.5,0.406,1.7,42.99,89420,7.7
Minnesota,"Dentists, General",1800,13.3,0.626,0.83,102.5,213210,7.4
Minnesota,Orthodontists,**,**,**,**,131.97,274490,16.4
Minnesota,"Dentists, All Other Specialists",120,42.2,0.042,1.15,117.2,243770,17.9
Minnesota,Dietitians and Nutritionists,1140,6.6,0.395,0.86,30.63,63710,1.5
Minnesota,Optometrists,900,16.5,0.314,1.17,67.46,140310,7.1
Minnesota,Pharmacists,6520,9.5,2.263,1.07,62.64,130290,1
Minnesota,Physician Assistants,2360,18.6,0.818,1,57.33,119240,1.2
Minnesota,Podiatrists,150,18.3,0.052,0.78,87.39,181780,10.5
Minnesota,Occupational Therapists,3020,7.6,1.05,1.15,36.65,76220,0.9
Minnesota,Physical Therapists,4670,9.1,1.622,1.02,40.52,84280,1.2
Minnesota,Radiation Therapists,390,39.5,0.136,1.12,40.39,84020,1.8
Minnesota,Recreational Therapists,410,10.6,0.141,1.08,27.45,57090,2.4
Minnesota,Respiratory Therapists,1840,21.5,0.638,0.71,32.8,68220,1
Minnesota,Speech-Language Pathologists,3240,9.9,1.125,1.07,37.36,77710,1.5
Minnesota,Exercise Physiologists,250,10.4,0.088,1.77,27.64,57500,2.7
Minnesota,"Therapists, All Other",200,13.3,0.07,0.85,33.24,69140,2.6
Minnesota,Veterinarians,1460,10.7,0.506,1,43.76,91030,3.3
Minnesota,Registered Nurses,71000,8.2,24.648,1.21,38.52,80130,1.3
Minnesota,Nurse Anesthetists,1900,18.4,0.658,2.22,92.45,192290,4.3
Minnesota,Nurse Midwives,220,15.3,0.077,1.63,58.64,121980,4.2
Minnesota,Nurse Practitioners,3970,29,1.379,1.01,59.06,122850,2.5
Minnesota,Audiologists,260,13.4,0.092,0.99,41.53,86390,2.5
