area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Tennessee,Physician Assistants,2010,10.4,0.669,0.82,43.63,90760,5
Tennessee,Podiatrists,80,18.7,0.026,0.39,58.19,121030,4.9
Tennessee,Occupational Therapists,2450,10.6,0.814,0.9,40.62,84480,1
Tennessee,Physical Therapists,4920,5.9,1.635,1.03,40.73,84720,2.2
Tennessee,Radiation Therapists,440,11.7,0.146,1.2,35.47,73780,1.2
Tennessee,Recreational Therapists,300,11.3,0.1,0.77,20.97,43630,2.2
Tennessee,Respiratory Therapists,3500,5.8,1.164,1.29,25.08,52170,0.9
Tennessee,Speech-Language Pathologists,3150,5.9,1.049,1,36.21,75320,1.9
Tennessee,Exercise Physiologists,130,15.1,0.043,0.87,22.97,47770,2.6
Tennessee,"Therapists, All Other",370,38.1,0.122,1.48,22.37,46530,7.3
Tennessee,Veterinarians,1750,11.9,0.582,1.15,46.16,96020,5.3
Tennessee,Registered Nurses,63330,3.8,21.055,1.04,30.08,62570,0.8
Tennessee,Nurse Anesthetists,2680,18.8,0.89,3,75.52,157070,2
Tennessee,Nurse Midwives,40,7.2,0.013,0.28,43.3,90070,2.7
Tennessee,Nurse Practitioners,7850,6.1,2.612,1.91,46.4,96510,1.2
Tennessee,Audiologists,410,24.4,0.136,1.47,38.26,79570,3.7
Tennessee,Anesthesiologists,920,39.2,0.305,1.44,128.21,266670,9.2
Tennessee,Family Medicine Physicians,980,13.2,0.327,0.44,99.64,207250,6.4
Tennessee,General Internal Medicine Physicians,490,8.2,0.163,0.54,96.02,199720,8.8
Tennessee,Obstetricians and Gynecologists,210,21.8,0.07,0.55,112.62,234250,11
Tennessee,"Pediatricians, General",1000,20.2,0.332,1.64,86.21,179320,18.3
Tennessee,Psychiatrists,350,27.7,0.118,0.68,101.74,211620,4.6
