area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
North Dakota,"Tutors and Teachers and Instructors, All Other",290,10.1,0.685,0.31,*,50810,4.9
North Dakota,Curators,60,44.6,0.142,1.62,20.2,42020,5.2
North Dakota,Librarians and Media Collections Specialists,390,5.1,0.923,1,27.11,56390,3.3
North Dakota,Library Technicians,410,10.3,0.968,1.6,15.98,33250,2.9
North Dakota,Farm and Home Management Educators,190,3.1,0.447,7.53,26.37,54840,5.2
North Dakota,Instructional Coordinators,440,7.9,1.035,0.86,31.09,64660,2.1
North Dakota,"Teaching Assistants, Except Postsecondary",5150,5.2,12.192,1.33,*,33080,2.6
North Dakota,"Educational Instruction and Library Workers, All Other",160,11.3,0.377,0.43,21.81,45370,3.5
North Dakota,"Arts, Design, Entertainment, Sports, and Media Occupations",5110,5.3,12.101,0.88,21.66,45060,2.1
North Dakota,Craft Artists,30,21.2,0.072,2.28,24.41,50770,12
North Dakota,"Artists and Related Workers, All Other",**,**,**,**,26.89,55930,6.4
North Dakota,Floral Designers,200,11.8,0.464,1.63,13.38,27830,3
North Dakota,Graphic Designers,570,14.5,1.346,0.92,21.27,44240,2.6
North Dakota,Interior Designers,240,30.4,0.558,1.35,22.6,47000,4.8
North Dakota,Merchandise Displayers and Window Trimmers,360,20.6,0.864,0.9,15.86,32980,3
North Dakota,Producers and Directors,110,22.7,0.266,0.3,22.95,47740,4.7
North Dakota,Coaches and Scouts,990,11.6,2.336,1.42,*,34040,7.9
North Dakota,"Umpires, Referees, and Other Sports Officials",280,34.5,0.661,4.82,*,39620,8.4
North Dakota,Broadcast Announcers and Radio Disc Jockeys,230,13.1,0.555,2.79,18.6,38680,6.9
North Dakota,"News Analysts, Reporters, and Journalists",250,16.5,0.592,1.97,22.49,46790,8.4
North Dakota,Public Relations Specialists,540,8,1.289,0.77,32.62,67860,3.4
North Dakota,Editors,100,32.3,0.241,0.37,33.95,70620,11.7
North Dakota,Technical Writers,70,14.3,0.155,0.45,34.39,71530,5.8
North Dakota,Writers and Authors,**,**,**,**,25.65,53350,2.7
North Dakota,Interpreters and Translators,100,24.2,0.234,0.58,16.93,35220,5.8
North Dakota,Court Reporters and Simultaneous Captioners,70,19.9,0.16,1.62,26.12,54330,1.8
North Dakota,Audio and Video Technicians,60,28.4,0.139,0.28,20.41,42440,4.6
North Dakota,Broadcast Technicians,140,20.4,0.324,1.66,19.32,40190,5.5
North Dakota,Photographers,120,13.8,0.29,0.84,19.52,40590,6
North Dakota,"Camera Operators, Television, Video, and Film",50,33.9,0.13,0.89,*,*,*
North Dakota,"Lighting Technicians and Media and Communication Equipment Workers, All Other",**,**,**,**,27.68,57580,7.8
North Dakota,Healthcare Practitioners and Technical Occupations,27090,5.5,64.105,1.09,35.79,74450,2.1
North Dakota,Chiropractors,260,15.7,0.619,2.6,37.75,78520,8.1
North Dakota,"Dentists, General",200,14.8,0.481,0.64,108.54,225770,9.4
North Dakota,"Dentists, All Other Specialists",**,**,**,**,127.08,264330,18
North Dakota,Dietitians and Nutritionists,240,11,0.567,1.23,28.29,58840,1.7
North Dakota,Optometrists,140,13.9,0.321,1.2,83.79,174290,11.3
North Dakota,Pharmacists,1200,13,2.829,1.33,48.35,100560,4.5
North Dakota,Physician Assistants,240,19.3,0.558,0.68,53.96,112240,1.3
North Dakota,Occupational Therapists,480,11.8,1.139,1.25,33.82,70350,2.1
North Dakota,Physical Therapists,640,9.6,1.524,0.96,39.24,81630,1.3
North Dakota,Recreational Therapists,80,17.2,0.197,1.52,19.63,40840,2.1
North Dakota,Respiratory Therapists,350,12.4,0.83,0.92,28.39,59050,1.2
North Dakota,Speech-Language Pathologists,560,12.7,1.335,1.27,32.25,67070,2.3
North Dakota,"Therapists, All Other",**,**,**,**,29.46,61270,6.5
North Dakota,Veterinarians,210,13.2,0.503,0.99,45.52,94680,5.8
North Dakota,Registered Nurses,9750,8,23.068,1.14,31.87,66290,1
North Dakota,Nurse Anesthetists,130,34.1,0.303,1.02,93.76,195010,3.5
North Dakota,Nurse Practitioners,520,15.5,1.221,0.89,53.34,110950,1.3
North Dakota,Audiologists,**,**,**,**,57.58,119780,13.8
North Dakota,General Internal Medicine Physicians,60,32.3,0.133,0.44,128.15,266540,11.7
North Dakota,Obstetricians and Gynecologists,40,20.8,0.089,0.7,127.89,266010,12.5
North Dakota,"Pediatricians, General",30,32.9,0.077,0.38,124.37,258680,12.8
North Dakota,Psychiatrists,**,**,**,**,127.3,264770,13.6
North Dakota,"Physicians, All Other; and Ophthalmologists, Except Pediatric",880,10.4,2.085,0.78,110.36,229550,9.9
